id,question,value,milliseconds,created,nquestions,expert_id,object_id
1431,Mammal,true,1079,2017-03-08 03:06:25.276052+00,4,3,571
1432,Amphibian,false,2264,2017-03-08 03:06:28.658897+00,4,3,253
1433,Amphibian,false,2074,2017-03-08 03:06:32.8949+00,3,3,2
1434,Reptil,false,2157,2017-03-08 03:06:38.948775+00,1,3,157
1435,Mammal,false,1496,2017-03-08 03:06:41.417978+00,4,3,352
1436,Amphibian,false,2801,2017-03-08 03:06:46.053453+00,2,3,12
1437,Mammal,true,1459,2017-03-08 03:06:48.699968+00,3,3,307
1438,Reptil,false,1701,2017-03-08 03:06:52.859801+00,1,3,339
1439,Amphibian,false,22988,2017-03-08 03:07:21.11053+00,4,3,78
1440,Mammal,true,1321,2017-03-08 03:07:23.820943+00,4,3,346
1441,Amphibian,false,1150,2017-03-08 03:07:26.040287+00,2,3,135
1442,Reptil,false,1361,2017-03-08 03:07:28.43983+00,4,3,346
1443,Amphibian,false,1968,2017-03-08 03:07:31.980733+00,3,3,231
1444,Mammal,true,1355,2017-03-08 03:07:36.233904+00,4,3,585
1445,Mammal,false,952,2017-03-08 03:07:38.71131+00,2,3,154
1446,Reptil,false,1372,2017-03-08 03:07:40.841511+00,2,3,207
1447,Reptil,false,1145,2017-03-08 03:07:42.893702+00,4,3,352
1448,Reptil,false,1353,2017-03-08 03:07:45.429365+00,4,3,446
1449,Bird,true,1175,2017-03-08 03:07:48.606101+00,3,3,2
1450,Bird,false,2243,2017-03-08 03:07:52.114372+00,4,3,565
1451,Amphibian,false,1391,2017-03-08 03:07:54.291076+00,4,3,577
1452,Amphibian,false,1044,2017-03-08 03:07:56.23683+00,4,3,371
1454,Mammal,true,1755,2017-03-08 03:08:01.913354+00,4,3,98
1456,Mammal,true,1755,2017-03-08 03:08:07.434989+00,4,3,565
1457,Bird,false,1020,2017-03-08 03:08:09.356262+00,4,3,349
1460,Mammal,true,3562,2017-03-08 03:08:21.80622+00,3,3,362
1461,Amphibian,false,1639,2017-03-08 03:08:24.452219+00,4,3,462
1463,Reptil,false,1527,2017-03-08 03:08:29.463625+00,1,3,521
1464,Amphibian,false,1931,2017-03-08 03:08:32.834257+00,1,3,0
6890,Mammal,true,1253,2017-03-21 10:21:07.802706+00,2,5,568
6892,Amphibian,true,1105,2017-03-21 10:21:16.567369+00,3,5,367
6894,Bird,true,994,2017-03-21 10:21:24.330788+00,2,5,330
6895,Reptil,false,1100,2017-03-21 10:21:38.338806+00,4,5,127
6897,Reptil,false,1151,2017-03-21 10:21:47.737923+00,4,5,301
6899,Reptil,false,1216,2017-03-21 10:22:13.082127+00,4,5,542
6900,Bird,false,1026,2017-03-21 10:22:17.209829+00,4,5,395
6901,Reptil,false,1746,2017-03-21 10:22:22.114462+00,4,5,238
6903,Reptil,false,991,2017-03-21 10:22:29.534591+00,2,5,196
6904,Mammal,true,1373,2017-03-21 10:22:39.345887+00,4,5,405
6905,Amphibian,false,1300,2017-03-21 10:22:43.447496+00,4,5,36
6906,Reptil,true,2367,2017-03-21 10:22:48.86656+00,3,5,256
6907,Amphibian,false,1428,2017-03-21 10:22:58.337544+00,4,5,373
6908,Bird,false,1158,2017-03-21 10:23:01.965164+00,3,5,255
6909,Bird,true,1143,2017-03-21 10:23:06.013214+00,4,5,462
6910,Mammal,true,1260,2017-03-21 10:23:14.650342+00,2,5,94
6914,Mammal,true,1426,2017-03-21 10:23:35.88733+00,3,5,9
6915,Amphibian,false,1207,2017-03-21 10:23:39.900318+00,4,5,199
6916,Mammal,false,1086,2017-03-21 10:23:43.687404+00,3,5,277
6917,Reptil,false,992,2017-03-21 10:23:47.877887+00,4,5,78
6918,Bird,false,1029,2017-03-21 10:23:57.415843+00,3,5,152
6919,Mammal,false,1216,2017-03-21 10:24:06.882058+00,3,5,209
6920,Mammal,true,1544,2017-03-21 10:24:11.031261+00,2,5,107
6921,Mammal,false,1809,2017-03-21 10:24:16.157303+00,4,5,462
6922,Mammal,true,1753,2017-03-21 10:24:20.380085+00,2,5,441
6923,Mammal,true,1150,2017-03-21 10:24:25.65715+00,3,5,453
6924,Mammal,true,1168,2017-03-21 10:24:36.101131+00,3,5,245
6925,Amphibian,false,1154,2017-03-21 10:24:42.845212+00,1,5,447
6927,Mammal,true,1336,2017-03-21 10:24:55.863512+00,3,5,476
6932,Mammal,true,1487,2017-03-21 10:25:23.852557+00,4,5,36
6934,Amphibian,false,2095,2017-03-21 10:25:33.524833+00,1,5,167
6935,Amphibian,false,1090,2017-03-21 10:25:37.329745+00,4,5,8
6936,Amphibian,false,21532,2017-03-21 10:26:01.558261+00,2,5,298
6940,Bird,false,983,2017-03-21 10:26:29.521407+00,4,5,140
6941,Reptil,false,1075,2017-03-21 10:26:34.496008+00,1,5,574
6944,Reptil,false,1008,2017-03-21 10:26:47.538665+00,4,5,462
6951,Amphibian,false,1094,2017-03-21 10:27:17.890054+00,1,5,126
6952,Bird,false,1340,2017-03-21 10:27:22.995517+00,3,5,517
6954,Amphibian,false,933,2017-03-21 10:27:34.594766+00,2,5,82
6956,Bird,false,1071,2017-03-21 10:27:48.298278+00,4,5,373
6957,Amphibian,false,1183,2017-03-21 10:27:52.889951+00,3,5,39
6959,Mammal,false,1826,2017-03-21 10:28:02.193497+00,4,5,414
6961,Amphibian,true,2833,2017-03-21 10:28:14.335871+00,3,5,401
6962,Mammal,true,2844,2017-03-21 10:28:21.29014+00,3,5,204
6963,Bird,false,2023,2017-03-21 10:28:31.149358+00,3,5,401
6966,Mammal,true,1027,2017-03-21 10:29:02.889681+00,4,5,206
6967,Reptil,false,1966,2017-03-21 10:29:08.237907+00,3,5,458
6969,Amphibian,false,2095,2017-03-21 10:29:18.079483+00,2,5,118
6970,Bird,false,1354,2017-03-21 10:29:25.954098+00,3,5,39
8603,Mammal,true,1975,2017-03-24 23:28:50.970082+00,4,22,170
8604,Mammal,false,1540,2017-03-24 23:28:54.72993+00,4,22,300
8609,Mammal,false,1058,2017-03-24 23:29:13.218441+00,4,22,459
8610,Mammal,true,1170,2017-03-24 23:29:17.812488+00,3,22,127
8614,Mammal,true,2813,2017-03-24 23:29:39.342695+00,3,22,362
8618,Mammal,true,2799,2017-03-24 23:30:06.766163+00,4,22,353
9334,Reptil,false,20391,2017-03-25 18:21:34.014348+00,3,10,37
9336,Bird,true,1518,2017-03-25 18:21:41.109149+00,3,10,380
9339,Amphibian,true,2704,2017-03-25 18:22:00.826788+00,4,10,53
9340,Reptil,false,3736,2017-03-25 18:22:07.085274+00,2,10,341
9342,Bird,false,4196,2017-03-25 18:22:20.065364+00,4,10,349
9343,Bird,true,8764,2017-03-25 18:22:31.534644+00,4,10,583
9345,Mammal,false,1688,2017-03-25 18:22:38.427068+00,4,10,583
9347,Amphibian,false,2709,2017-03-25 18:23:58.074931+00,4,10,500
9348,Amphibian,false,4506,2017-03-25 18:24:03.603392+00,4,10,459
9351,Bird,false,4799,2017-03-25 18:24:16.142735+00,2,10,308
9353,Mammal,true,1735,2017-03-25 18:24:20.935524+00,4,10,105
9356,Amphibian,false,6600,2017-03-25 18:24:55.773332+00,1,10,476
9357,Reptil,false,4118,2017-03-25 18:25:00.740954+00,4,10,105
9358,Reptil,false,2766,2017-03-25 18:25:04.678421+00,4,10,583
9359,Amphibian,false,3887,2017-03-25 18:25:09.913509+00,4,10,119
9360,Mammal,true,27743,2017-03-25 18:25:38.630059+00,2,10,308
9361,Amphibian,false,2034,2017-03-25 18:25:41.743133+00,4,10,207
9364,Bird,true,1503,2017-03-25 18:25:49.831872+00,4,10,500
9365,Amphibian,false,1666,2017-03-25 18:25:52.840546+00,1,10,354
9366,Mammal,true,4191,2017-03-25 18:25:57.903637+00,3,10,0
9370,Amphibian,false,1952,2017-03-25 18:26:40.811732+00,3,10,550
9371,Mammal,true,9139,2017-03-25 18:26:50.953056+00,2,10,395
9372,Mammal,false,3446,2017-03-25 18:26:55.458545+00,1,10,240
9374,Bird,false,67,2017-03-25 18:26:59.80791+00,4,10,53
9377,Bird,false,4579,2017-03-25 18:27:13.468031+00,3,10,321
9378,Reptil,false,12417,2017-03-25 18:27:26.740016+00,3,10,57
1453,Amphibian,false,1069,2017-03-08 03:07:58.558538+00,3,3,564
1455,Mammal,true,1413,2017-03-08 03:08:04.789188+00,4,3,198
1458,Bird,true,1485,2017-03-08 03:08:12.547374+00,2,3,277
1459,Bird,false,2779,2017-03-08 03:08:16.923734+00,3,3,362
1462,Bird,false,1188,2017-03-08 03:08:26.658662+00,3,3,147
1465,Amphibian,false,2455,2017-03-08 03:08:41.296709+00,4,3,166
1466,Amphibian,true,5018,2017-03-08 03:08:47.855205+00,3,3,539
1467,Bird,true,1964,2017-03-08 03:08:51.274574+00,4,3,462
1468,Mammal,true,1519,2017-03-08 03:08:53.782863+00,3,3,334
1469,Amphibian,false,1693,2017-03-08 03:08:56.773468+00,3,3,546
1470,Mammal,false,5099,2017-03-08 03:09:04.075659+00,2,3,459
1471,Bird,true,1315,2017-03-08 03:09:10.693478+00,4,3,166
1472,Bird,false,1644,2017-03-08 03:09:13.659101+00,3,3,539
1473,Bird,true,2261,2017-03-08 03:09:17.270348+00,3,3,527
1474,Amphibian,false,1685,2017-03-08 03:09:21.07631+00,4,3,39
1475,Reptil,false,1841,2017-03-08 03:09:26.326718+00,4,3,571
1476,Bird,false,1371,2017-03-08 03:09:28.774261+00,3,3,564
1477,Mammal,false,1179,2017-03-08 03:09:30.784645+00,4,3,462
1478,Reptil,false,1923,2017-03-08 03:09:33.858412+00,3,3,362
1479,Amphibian,false,2355,2017-03-08 03:09:37.519408+00,2,3,121
1480,Amphibian,false,2079,2017-03-08 03:09:40.959555+00,3,3,37
1481,Mammal,false,1969,2017-03-08 03:09:44.12108+00,3,3,269
1482,Bird,false,1692,2017-03-08 03:09:47.938781+00,4,3,39
1483,Reptil,false,944,2017-03-08 03:09:50.40057+00,2,3,121
1484,Reptil,false,1223,2017-03-08 03:09:52.523605+00,4,3,198
1485,Mammal,true,2001,2017-03-08 03:09:55.534715+00,2,3,555
1486,Amphibian,false,1479,2017-03-08 03:09:57.918144+00,4,3,5
1487,Bird,false,1690,2017-03-08 03:10:00.489069+00,2,3,225
1488,Amphibian,false,2141,2017-03-08 03:10:04.201224+00,4,3,305
1489,Reptil,true,4013,2017-03-08 03:11:05.089148+00,2,3,459
1490,Reptil,false,1882,2017-03-08 03:11:08.294918+00,3,3,269
1491,Reptil,false,1814,2017-03-08 03:11:11.222306+00,4,3,585
1492,Bird,false,978,2017-03-08 03:11:13.458782+00,3,3,37
1493,Amphibian,false,2513,2017-03-08 03:11:21.274472+00,4,3,554
1494,Bird,false,1040,2017-03-08 03:11:23.807874+00,4,3,5
1495,Reptil,false,1787,2017-03-08 03:11:26.89222+00,3,3,334
1496,Bird,false,6116,2017-03-08 03:11:34.345404+00,3,3,231
1497,Reptil,false,1314,2017-03-08 03:11:36.886575+00,3,3,2
1498,Mammal,true,1242,2017-03-08 03:11:39.660337+00,4,3,560
1499,Amphibian,false,2382,2017-03-08 03:11:46.166581+00,4,3,260
1500,Mammal,false,1212,2017-03-08 03:11:48.766838+00,4,3,310
1501,Amphibian,false,1152,2017-03-08 03:11:51.15743+00,3,3,513
1502,Mammal,true,1893,2017-03-08 03:11:54.199388+00,3,3,231
1503,Mammal,false,1591,2017-03-08 03:11:57.46497+00,4,3,223
1504,Bird,false,1149,2017-03-08 03:12:01.335278+00,4,3,554
1505,Mammal,true,817,2017-03-08 03:12:03.447269+00,4,3,5
1506,Amphibian,false,2732,2017-03-08 03:12:10.786365+00,4,3,124
1507,Amphibian,false,2537,2017-03-08 03:12:14.617765+00,2,3,453
1508,Amphibian,false,3065,2017-03-08 03:12:18.863217+00,3,3,376
1509,Bird,false,3356,2017-03-08 03:12:23.962883+00,4,3,305
1510,Mammal,true,918,2017-03-08 03:12:26.533977+00,3,3,513
1511,Bird,false,1467,2017-03-08 03:12:34.01623+00,4,3,417
1512,Amphibian,false,1272,2017-03-08 03:12:36.613553+00,4,3,409
1513,Bird,true,1116,2017-03-08 03:12:39.363346+00,3,3,546
1514,Mammal,false,1175,2017-03-08 03:12:42.906854+00,4,3,39
1515,Mammal,true,1996,2017-03-08 03:13:19.118002+00,3,3,376
1516,Bird,false,11609,2017-03-08 03:13:34.037349+00,3,3,93
1517,Reptil,false,1263,2017-03-08 03:13:38.097437+00,4,3,462
1518,Reptil,false,1284,2017-03-08 03:13:41.143198+00,2,3,277
1519,Bird,false,2051,2017-03-08 03:13:45.114902+00,4,3,208
1520,Reptil,false,1335,2017-03-08 03:13:49.189937+00,3,3,376
1521,Bird,false,8819,2017-03-08 03:14:00.24507+00,3,3,94
1522,Bird,true,1870,2017-03-08 03:14:04.689106+00,4,3,260
1523,Amphibian,false,1327,2017-03-08 03:14:07.599554+00,2,3,569
1524,Mammal,false,1688,2017-03-08 03:14:20.342373+00,4,3,260
1525,Amphibian,false,3008,2017-03-08 03:14:24.914984+00,3,3,442
1526,Bird,true,1501,2017-03-08 03:14:29.139938+00,4,3,409
1527,Reptil,false,1604,2017-03-08 03:14:32.58744+00,4,3,39
1528,Mammal,false,1037,2017-03-08 03:14:35.93407+00,4,3,409
1529,Amphibian,false,8306,2017-03-08 03:14:47.562585+00,2,3,423
1530,Amphibian,false,1859,2017-03-08 03:14:50.960114+00,3,3,248
1531,Amphibian,true,2433,2017-03-08 03:14:56.933942+00,3,3,365
1532,Mammal,true,1514,2017-03-08 03:15:00.033771+00,4,3,417
1533,Amphibian,false,1037,2017-03-08 03:15:02.798031+00,3,3,165
1534,Bird,true,1804,2017-03-08 03:15:06.498586+00,3,3,165
1535,Reptil,false,1858,2017-03-08 03:15:10.507168+00,4,3,260
1536,Mammal,true,1404,2017-03-08 03:15:13.352918+00,4,3,34
1537,Mammal,true,2073,2017-03-08 03:15:17.232153+00,3,3,397
1538,Amphibian,false,3263,2017-03-08 03:15:23.533989+00,2,3,123
1539,Reptil,false,2058,2017-03-08 03:15:27.389554+00,3,3,527
1540,Mammal,true,1429,2017-03-08 03:15:31.161379+00,1,3,232
1541,Amphibian,false,1514,2017-03-08 03:15:36.9269+00,4,3,302
1542,Amphibian,false,3933,2017-03-08 03:16:05.197441+00,3,3,405
1543,Reptil,true,1244,2017-03-08 03:16:09.293144+00,4,3,310
1544,Mammal,false,1591,2017-03-08 03:16:12.298077+00,3,3,546
1545,Reptil,false,2202,2017-03-08 03:16:16.339194+00,1,3,217
1546,Reptil,false,1704,2017-03-08 03:16:20.684653+00,4,3,417
1547,Reptil,false,2429,2017-03-08 03:16:27.310476+00,3,3,513
1548,Bird,false,1589,2017-03-08 03:16:32.255411+00,4,3,302
1549,Mammal,false,1574,2017-03-08 03:16:36.526544+00,3,3,435
1550,Amphibian,false,1934,2017-03-08 03:16:42.049019+00,3,3,529
1551,Bird,true,3789,2017-03-08 03:16:48.815413+00,4,3,95
1552,Bird,false,3355,2017-03-08 03:16:55.180229+00,3,3,538
1553,Amphibian,false,3531,2017-03-08 03:17:01.287578+00,3,3,465
1554,Reptil,false,1082,2017-03-08 03:17:04.78332+00,1,3,463
1555,Reptil,false,1261,2017-03-08 03:17:10.463395+00,3,3,435
1556,Amphibian,false,6473,2017-03-08 03:17:19.143406+00,1,3,387
1557,Mammal,false,2033,2017-03-08 03:17:28.51933+00,3,3,465
1558,Amphibian,false,1233,2017-03-08 03:17:33.216358+00,3,3,40
1559,Amphibian,false,2994,2017-03-08 03:17:39.37539+00,4,3,381
1560,Bird,false,1540,2017-03-08 03:17:43.535314+00,3,3,248
1561,Amphibian,false,1759,2017-03-08 03:17:47.081263+00,1,3,483
1562,Bird,false,1387,2017-03-08 03:17:51.763652+00,4,3,36
1563,Mammal,false,2501,2017-03-08 03:17:56.263477+00,4,3,305
1565,Amphibian,false,1644,2017-03-08 03:18:06.059598+00,3,3,178
1566,Reptil,false,1460,2017-03-08 03:18:11.077553+00,4,3,409
1570,Mammal,true,4773,2017-03-08 03:18:33.187524+00,2,3,458
1577,Amphibian,false,12802,2017-03-08 03:19:36.014972+00,2,3,418
1578,Mammal,true,1614,2017-03-08 03:19:39.839206+00,3,3,37
1580,Reptil,false,2948,2017-03-08 03:19:51.016992+00,2,3,458
1583,Amphibian,false,1595,2017-03-08 03:20:00.288329+00,3,3,447
1584,Mammal,true,2107,2017-03-08 03:20:05.591191+00,2,3,42
1588,Amphibian,false,1858,2017-03-08 03:20:29.00714+00,3,3,191
1589,Amphibian,false,4489,2017-03-08 03:20:35.40332+00,4,3,470
1590,Bird,false,1882,2017-03-08 03:20:40.902135+00,4,3,33
6965,Mammal,true,1109,2017-03-21 10:28:58.700751+00,3,5,54
6968,Bird,false,1348,2017-03-21 10:29:12.258185+00,3,5,579
6972,Bird,false,1104,2017-03-21 10:29:36.442097+00,3,5,11
6975,Amphibian,false,1041,2017-03-21 10:29:51.996989+00,3,5,500
6976,Reptil,false,1229,2017-03-21 10:30:14.650422+00,2,5,179
6977,Mammal,false,1174,2017-03-21 10:30:20.275466+00,3,5,521
6983,Bird,false,1083,2017-03-21 10:31:18.117887+00,2,5,118
6984,Reptil,false,1442,2017-03-21 10:31:36.926514+00,2,5,174
6990,Reptil,false,1142,2017-03-21 10:32:37.470008+00,3,5,317
6991,Reptil,false,2547,2017-03-21 10:35:03.200957+00,3,5,401
6992,Mammal,false,1654,2017-03-21 10:35:13.238005+00,3,5,11
6993,Amphibian,false,1204,2017-03-21 10:35:18.950387+00,1,5,571
6996,Mammal,false,1133,2017-03-21 10:35:40.884209+00,4,5,463
6997,Bird,false,941,2017-03-21 10:35:50.117373+00,1,5,278
7003,Bird,false,1039,2017-03-21 10:36:39.064374+00,4,5,8
7005,Reptil,false,1786,2017-03-21 10:36:49.187937+00,2,5,421
7077,Reptil,false,1035,2017-03-21 10:45:29.829943+00,3,5,587
8619,Amphibian,false,3894,2017-03-25 02:31:57.995039+00,2,22,164
8620,Mammal,false,2850,2017-03-25 02:32:04.179862+00,3,22,541
8623,Amphibian,false,4784,2017-03-25 02:32:48.788329+00,4,22,346
8624,Amphibian,false,6086,2017-03-25 02:32:59.42906+00,2,22,399
8626,Mammal,true,9037,2017-03-25 02:33:17.57621+00,1,22,556
8631,Bird,false,23473,2017-03-25 02:34:35.426026+00,2,22,320
8632,Mammal,false,22053,2017-03-25 02:35:14.88523+00,2,22,404
8636,Reptil,false,2135,2017-03-25 02:37:31.987842+00,4,22,408
8643,Reptil,false,3330,2017-03-25 02:38:39.636884+00,4,22,170
9335,Bird,false,2868,2017-03-25 18:21:38.308512+00,4,10,105
9337,Bird,false,2513,2017-03-25 18:21:51.196929+00,2,10,341
9338,Amphibian,false,4442,2017-03-25 18:21:56.673959+00,4,10,236
9341,Bird,false,4599,2017-03-25 18:22:13.824957+00,2,10,395
9344,Amphibian,false,2107,2017-03-25 18:22:34.808225+00,3,10,387
9346,Amphibian,false,34486,2017-03-25 18:23:25.369542+00,3,10,0
9349,Mammal,false,1887,2017-03-25 18:24:06.488413+00,4,10,349
9350,Bird,false,3157,2017-03-25 18:24:10.538893+00,4,10,360
9352,Mammal,true,1393,2017-03-25 18:24:18.409068+00,4,10,360
9354,Amphibian,false,4020,2017-03-25 18:24:25.856294+00,4,10,506
9355,Reptil,false,21686,2017-03-25 18:24:48.356337+00,4,10,297
9362,Bird,false,1791,2017-03-25 18:25:44.554769+00,3,10,0
9363,Amphibian,false,1537,2017-03-25 18:25:47.337522+00,3,10,305
9367,Amphibian,false,2091,2017-03-25 18:26:01.248847+00,4,10,431
9368,Reptil,false,13663,2017-03-25 18:26:15.804998+00,1,10,186
9369,Amphibian,false,20053,2017-03-25 18:26:37.129753+00,4,10,520
9373,Bird,true,1296,2017-03-25 18:26:58.62204+00,4,10,207
9375,Bird,false,4346,2017-03-25 18:27:05.023853+00,4,10,119
9376,Amphibian,false,1826,2017-03-25 18:27:07.908188+00,3,10,384
9380,Reptil,false,3044,2017-03-25 18:27:32.930083+00,1,10,553
9381,Mammal,false,1046,2017-03-25 18:27:34.97195+00,3,10,70
9384,Amphibian,false,6340,2017-03-25 18:28:01.505167+00,4,10,529
9386,Amphibian,false,2147,2017-03-25 18:28:08.250393+00,3,10,353
9387,Bird,true,1368,2017-03-25 18:28:10.66224+00,4,10,262
9390,Mammal,true,1034,2017-03-25 18:28:18.680058+00,4,10,447
9392,Reptil,false,11835,2017-03-25 18:28:33.691562+00,3,10,321
9394,Reptil,false,1329,2017-03-25 18:28:41.346986+00,3,10,332
9397,Bird,false,2561,2017-03-25 18:28:50.745978+00,4,10,520
9399,Amphibian,false,1433,2017-03-25 18:28:55.394042+00,2,10,161
9402,Reptil,true,1186,2017-03-25 18:29:04.303953+00,3,10,70
9403,Bird,false,1758,2017-03-25 18:29:06.961641+00,2,10,388
9404,Reptil,true,2201,2017-03-25 18:29:10.182289+00,3,10,353
9405,Mammal,false,3852,2017-03-25 18:29:15.162556+00,4,10,500
9407,Amphibian,false,2072,2017-03-25 18:29:20.558937+00,4,10,366
9409,Bird,false,1722,2017-03-25 18:29:25.807031+00,4,10,431
9410,Bird,true,1376,2017-03-25 18:29:28.184869+00,4,10,276
10541,Bird,false,2709,2017-03-25 21:12:41.654911+00,3,16,65
10543,Bird,true,1885,2017-03-25 21:12:44.492892+00,3,26,78
10544,Mammal,false,3870,2017-03-25 21:12:49.96037+00,4,26,545
10546,Amphibian,true,10783,2017-03-25 21:12:54.012206+00,4,16,338
10548,Mammal,false,1231,2017-03-25 21:12:57.340696+00,3,16,2
10550,Mammal,false,3014,2017-03-25 21:13:00.904429+00,3,10,495
10551,Bird,false,2696,2017-03-25 21:13:03.797578+00,3,26,517
10554,Mammal,false,1323,2017-03-25 21:13:06.727319+00,3,16,59
10555,Reptil,false,1089,2017-03-25 21:13:09.466916+00,3,16,2
10557,Mammal,true,1111,2017-03-25 21:13:12.350962+00,4,16,244
10558,Amphibian,false,8259,2017-03-25 21:13:15.042184+00,4,26,37
10560,Reptil,true,1497,2017-03-25 21:13:18.495259+00,4,10,349
10564,Reptil,true,2433,2017-03-25 21:13:24.996905+00,4,26,545
10566,Bird,false,3680,2017-03-25 21:13:34.703294+00,3,10,237
10570,Bird,false,1722,2017-03-25 21:13:42.951531+00,4,10,578
10571,Bird,true,1457,2017-03-25 21:13:46.353098+00,4,16,165
10572,Bird,false,1329,2017-03-25 21:13:49.24529+00,1,16,564
10574,Bird,false,1328,2017-03-25 21:13:52.345645+00,4,16,458
10575,Bird,false,26822,2017-03-25 21:13:54.05036+00,3,26,312
10576,Bird,false,1469,2017-03-25 21:13:55.961937+00,3,16,256
10578,Bird,true,4563,2017-03-25 21:14:00.729851+00,3,26,154
10580,Bird,false,2755,2017-03-25 21:14:04.410253+00,4,16,524
10582,Mammal,true,1650,2017-03-25 21:14:05.792726+00,1,10,461
10584,Reptil,false,2340,2017-03-25 21:14:08.766706+00,4,26,209
10586,Mammal,true,2546,2017-03-25 21:14:11.480772+00,4,16,353
1564,Mammal,false,3315,2017-03-08 03:18:02.774271+00,4,3,95
1567,Amphibian,false,1985,2017-03-08 03:18:15.762426+00,2,3,532
1568,Mammal,true,1515,2017-03-08 03:18:19.794614+00,3,3,538
1569,Bird,false,2323,2017-03-08 03:18:26.645246+00,2,3,81
1571,Amphibian,false,1891,2017-03-08 03:18:53.292881+00,2,3,262
1572,Mammal,true,1780,2017-03-08 03:18:56.857691+00,4,3,38
1573,Reptil,false,2106,2017-03-08 03:19:00.920305+00,3,3,538
1574,Amphibian,true,1919,2017-03-08 03:19:04.869058+00,3,3,294
1575,Reptil,true,2282,2017-03-08 03:19:08.304405+00,4,3,70
1576,Amphibian,false,11349,2017-03-08 03:19:20.846358+00,3,3,504
1579,Reptil,false,1503,2017-03-08 03:19:44.328056+00,2,3,81
1581,Amphibian,true,1306,2017-03-08 03:19:53.459988+00,3,3,201
1582,Amphibian,false,1306,2017-03-08 03:19:56.095472+00,2,3,42
1585,Amphibian,false,3340,2017-03-08 03:20:13.403348+00,3,3,353
1586,Bird,false,6744,2017-03-08 03:20:22.107765+00,3,3,447
1587,Amphibian,false,1364,2017-03-08 03:20:25.219835+00,4,3,33
1591,Amphibian,false,1926,2017-03-08 03:20:44.623995+00,2,3,578
1592,Bird,false,4269,2017-03-08 03:20:53.237186+00,3,3,201
1593,Amphibian,false,1653,2017-03-08 03:20:56.740036+00,3,3,199
1594,Bird,false,2075,2017-03-08 03:21:00.975241+00,4,3,253
1595,Bird,false,1153,2017-03-08 03:21:03.789908+00,4,3,470
1596,Mammal,true,1547,2017-03-08 03:21:06.836047+00,4,3,33
1597,Mammal,false,2338,2017-03-08 03:21:12.540983+00,3,3,294
1598,Reptil,true,1861,2017-03-08 03:21:15.898588+00,4,3,305
1599,Mammal,false,1189,2017-03-08 03:21:18.569048+00,3,3,504
1600,Amphibian,false,1286,2017-03-08 03:21:21.395454+00,3,3,192
1601,Bird,false,1186,2017-03-08 03:21:24.213734+00,3,3,178
1602,Reptil,false,924,2017-03-08 03:21:26.891772+00,2,3,578
1603,Amphibian,false,7690,2017-03-08 03:21:36.395443+00,3,3,408
1604,Reptil,false,1637,2017-03-08 03:21:39.454277+00,4,3,33
1605,Mammal,false,1599,2017-03-08 03:21:42.801915+00,2,3,532
1606,Bird,false,1473,2017-03-08 03:21:47.660906+00,3,3,192
1607,Amphibian,false,1054,2017-03-08 03:37:30.115441+00,3,2,571
1608,Amphibian,false,759,2017-03-08 03:37:31.909016+00,3,2,295
1609,Amphibian,false,885,2017-03-08 03:37:33.821281+00,2,2,532
1610,Bird,false,1171,2017-03-08 03:37:39.318106+00,3,2,295
1611,Amphibian,false,1129,2017-03-08 03:37:41.116655+00,3,2,175
1612,Bird,true,983,2017-03-08 03:37:42.746644+00,2,2,532
1613,Reptil,false,949,2017-03-08 03:37:44.652174+00,3,2,43
1614,Mammal,false,1338,2017-03-08 03:37:46.853856+00,4,2,416
1615,Mammal,true,859,2017-03-08 03:37:48.443376+00,3,2,94
1616,Bird,false,996,2017-03-08 03:37:50.540674+00,3,2,379
1617,Amphibian,false,959,2017-03-08 03:37:52.674622+00,4,2,205
1618,Bird,false,2143,2017-03-08 03:37:55.431228+00,3,2,175
1619,Amphibian,false,1552,2017-03-08 03:37:57.807286+00,2,2,531
1620,Amphibian,true,1621,2017-03-08 03:38:00.434928+00,4,2,401
1621,Amphibian,false,972,2017-03-08 03:38:02.067357+00,1,2,411
1622,Amphibian,false,796,2017-03-08 03:38:03.555862+00,2,2,303
